PROVIDER_ID,HAI_1_DEN_VOL,HAI_2_DEN_VOL,HAI_3_DEN_VOL,HAI_4_DEN_VOL,HAI_5_DEN_VOL,HAI_6_DEN_VOL,HAI_1_DEN_PRED,HAI_2_DEN_PRED,HAI_3_DEN_PRED,HAI_4_DEN_PRED,HAI_5_DEN_PRED,HAI_6_DEN_PRED,HAI_1,HAI_2,HAI_3,HAI_4,HAI_5,HAI_6,READM_30_HOSP_WIDE,READM_30_HIP_KNEE,EDAC_30_HF,READM_30_COPD,EDAC_30_AMI,EDAC_30_PN,MORT_30_STK,MORT_30_PN,MORT_30_HF,MORT_30_COPD,MORT_30_AMI,COMP_HIP_KNEE,READM_30_HOSP_WIDE_DEN,READM_30_HIP_KNEE_DEN,EDAC_30_HF_DEN,READM_30_COPD_DEN,EDAC_30_AMI_DEN,EDAC_30_PN_DEN,MORT_30_STK_DEN,MORT_30_PN_DEN,MORT_30_HF_DEN,MORT_30_COPD_DEN,MORT_30_AMI_DEN,COMP_HIP_KNEE_DEN,OP_2,OP_2_DEN,OP_3B,OP_3B_DEN,OP_8,OP_8_DEN,OP_10,OP_10_DEN,OP_13,OP_13_DEN,OP_18B,OP_18B_DEN,OP_22,OP_22_DEN,OP_23,OP_23_DEN,OP_29,OP_29_DEN,PSI_4_SURG_COMP,PSI_4_SURG_COMP_DEN,PSI_90_SAFETY,IMM_3_DEN,IMM_3,HCP_COVID_19_DEN,HCP_COVID_19,PC_01,PC_01_DEN,SEP_1,SEP_1_DEN,H_RESP_RATE_P,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_GLOB_STAR_RATING,H_INDI_STAR_RATING,H_NUMB_COMP,PSI_90_SAFETY_DEN,MORT_30_CABG,MORT_30_CABG_DEN,READM_30_CABG,READM_30_CABG_DEN,OP_32,OP_32_DEN,OP_35_ADM,OP_35_ADM_DEN,OP_35_ED,OP_35_ED_DEN,OP_36,OP_36_DEN,Facility_ID,Facility_Name,State,ZIP_Code,County_Parish
450698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,261.0,0.05,3523.0,,,,,,,,137.0,0.48,125.0,0.05,0.04,25.0,0.73,11.0,,,,,,,,,,,,,,,,,,,,,,,,450698,LAMB HEALTHCARE CENTER,TX,79339,LAMB
45069F,7525.0,7493.0,,,,76226.0,14.859,16.972,,,,40.619,0.673,0.471,,,,1.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,392.0,0.02,59885.0,,,1.0,55.0,,,,,,,,0.08,13.0,0.71,21.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2115.0,,,,,,,,,,,,,,45069F,Brooke Army Medical Center  (FT Sam Houston),TX,78234,BEXAR
450702,4633.0,6618.0,,287.0,46661.0,39881.0,3.997,5.756,,2.643,2.434,16.946,0.0,0.0,,1.135,0.822,0.295,0.153,0.049,2.5,0.183,30.3,-2.6,0.121,0.18,0.125,0.092,0.125,0.038,2086.0,98.0,341.0,184.0,169.0,381.0,158.0,371.0,293.0,161.0,142.0,93.0,,,,,0.431,,0.032,,0.019,,144.0,411.0,0.02,37051.0,0.67,18.0,0.97,94.0,181.25,85.0,0.96,2660.0,0.69,1548.0,0.001,0.07,69.0,0.27,156.0,18.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,848.0,1716.889,0.054,59.0,0.11,54.0,12.2,815.0,,,,,1.1,740.0,450702,LONGVIEW REGIONAL MEDICAL CENTER,TX,75605,GREGG
450709,3965.0,5466.0,103.0,,37673.0,36059.0,2.938,4.049,2.723,,1.527,21.292,0.681,0.0,0.367,,0.655,0.235,0.146,,21.5,0.165,4.7,12.6,0.108,0.146,0.083,0.079,0.105,,1390.0,,288.0,77.0,118.0,255.0,90.0,234.0,250.0,71.0,134.0,,,,,,,,0.119,,0.065,,156.0,395.0,0.0,27286.0,0.82,11.0,0.99,139.0,,,0.79,1770.0,0.99,1195.0,0.039,0.0,52.0,0.72,137.0,19.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.5,1062.0,829.3846,,,,,12.3,360.0,9.9,70.0,5.1,70.0,0.7,391.0,450709,HOUSTON METHODIST CLEAR LAKE HOSPITAL,TX,77058,HARRIS
45070F,,,,,,15819.0,,,,,,7.152,,,,,,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,422.0,0.06,45720.0,,,1.0,33.0,,,,,,,,0.04,23.0,0.92,12.0,21.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.5,418.0,,,,,,,,,,,,,,45070F,Darnall AMC (FT Cavazos),TX,76544,BELL
450711,3279.0,3328.0,188.0,,61508.0,55383.0,3.184,2.889,5.182,,2.578,25.542,0.628,0.346,0.772,,0.776,0.196,0.146,,15.1,,-15.8,33.3,0.125,0.185,0.108,,0.126,,957.0,,140.0,,56.0,157.0,32.0,164.0,129.0,,62.0,,,,,,,,0.0579999999999999,,0.0,,94.0,451.0,0.01,70898.0,,,0.96,102.0,147.16,32.0,1.26,1464.0,0.58,1834.0,0.0,0.0,95.0,0.86,138.0,9.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.5,513.0,720.5678999999999,0.024,29.0,0.109,27.0,13.4,181.0,,,,,0.7,104.0,450711,RIO GRANDE REGIONAL HOSPITAL,TX,78503,HIDALGO
450713,9100.0,10205.0,322.0,,101757.0,96225.0,9.875,14.754,9.01,,6.074,43.728,0.405,0.136,0.777,,0.988,0.229,0.144,0.038,-17.5,0.193,7.4,9.1,0.123,0.192,0.118,0.0969999999999999,0.104,0.032,3354.0,55.0,558.0,101.0,217.0,515.0,174.0,514.0,506.0,97.0,195.0,51.0,,,,,,,0.012,,,,157.0,426.0,0.02,90445.0,0.89,18.0,0.9,30.0,157.25,107.0,0.87,1903.0,0.7,3073.0,0.0,0.01,70.0,0.76,182.0,14.0,2.0,3.0,3.0,3.0,3.0,2.0,3.5,3.0,514.0,2518.4493,0.025,90.0,0.105,89.0,12.1,298.0,,,,,1.4,626.0,450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,TX,78704,TRAVIS
450718,5499.0,6910.0,221.0,,56305.0,53236.0,4.688,6.407,5.997,,2.905,25.231,0.64,0.156,0.0,,1.033,0.159,0.139,,-9.9,0.184,-11.0,-12.1,0.139,0.17,0.108,0.088,0.128,,2339.0,,384.0,61.0,200.0,327.0,152.0,322.0,332.0,62.0,150.0,,,,,,,,0.003,,0.047,,138.0,439.0,0.01,53092.0,,,0.85,20.0,192.43,91.0,0.97,2933.0,0.42,3181.0,0.0,0.02,41.0,0.8,122.0,15.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,459.0,1732.1883999999998,0.033,108.0,0.111,105.0,13.0,56.0,,,,,1.6,335.0,450718,ROUND ROCK MEDICAL CENTER,TX,78681,WILLIAMSON
450723,10733.0,10532.0,51.0,127.0,76969.0,72998.0,9.969,10.501,1.331,1.178,4.197,47.485,0.502,0.19,0.751,2.547,0.953,0.484,0.142,,10.9,0.184,9.8,42.1,0.149,0.1889999999999999,0.107,0.106,0.13,,1225.0,,361.0,111.0,106.0,242.0,156.0,249.0,301.0,97.0,115.0,,,,,,,,0.042,,0.0,,216.0,372.0,0.02,74652.0,0.88,16.0,0.9,207.0,204.41,32.0,1.06,1999.0,0.97,2170.0,0.012,0.06,33.0,0.79,224.0,10.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,363.0,1092.6918999999998,0.023,38.0,0.109,36.0,12.4,370.0,,,,,0.9,115.0,450723,METHODIST CHARLTON MEDICAL CENTER,TX,75237,DALLAS
450730,,2448.0,,,,12560.0,,1.27,,,,7.157,,0.0,,,,0.699,0.145,0.039,-19.7,,,6.1,0.155,0.179,0.119,,0.123,0.036,487.0,35.0,70.0,,,103.0,25.0,90.0,56.0,,39.0,28.0,,,,,,,0.091,,0.038,,179.0,506.0,0.03,21234.0,,,0.44,25.0,171.41,25.0,1.03,915.0,0.66,1019.0,0.0069999999999999,,,0.46,278.0,12.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.5,238.0,418.0275,,,,,,,,,,,1.9,89.0,450730,SANA HEALTHCARE CARROLLTON D/B/A CARROLLTON REGIONAL MEDICAL CENTER,TX,75010,DENTON
450742,1611.0,1542.0,140.0,204.0,48463.0,40689.0,1.496,1.128,3.884,1.777,2.177,17.859,0.668,0.0,1.03,2.814,0.459,0.056,0.147,,-8.8,0.193,-7.5,9.3,0.145,0.184,0.122,0.0969999999999999,0.119,,1683.0,,296.0,98.0,107.0,297.0,107.0,303.0,277.0,95.0,127.0,,,,,,,,0.087,,,,137.0,373.0,0.03,33992.0,0.73,26.0,0.98,66.0,190.89,45.0,1.0,1923.0,0.92,1621.0,0.0,0.02,47.0,0.65,124.0,13.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,507.0,1094.2929,,,,,14.2,503.0,,,,,1.2,485.0,450742,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,TX,75088,DALLAS
450743,4580.0,3558.0,79.0,,58117.0,53005.0,4.343,3.518,2.319,,2.706,26.946,0.461,0.284,0.431,,0.37,0.111,0.141,,4.5,0.174,-21.2,-5.4,0.147,0.152,0.1119999999999999,0.11,0.115,,1926.0,,293.0,93.0,170.0,476.0,130.0,448.0,277.0,83.0,140.0,,,,,,,,0.047,,0.043,,161.0,420.0,0.03,45742.0,0.81,27.0,0.62,13.0,158.75,46.0,0.76,2180.0,0.95,1918.0,0.008,0.0,35.0,0.82,135.0,15.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.5,870.0,1182.6949,0.023,77.0,0.107,77.0,14.5,124.0,,,,,1.1,355.0,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,TX,76201,DENTON
450747,,2520.0,,,22668.0,21972.0,,1.714,,,1.379,8.498,,0.0,,,0.0,0.118,0.148,,-10.9,0.205,,-4.3,0.183,0.178,0.141,0.089,0.132,,385.0,,99.0,50.0,,144.0,33.0,144.0,91.0,41.0,34.0,,,,,,,,0.218,,,,140.0,444.0,0.02,31269.0,0.62,16.0,1.0,72.0,,,1.08,714.0,0.81,559.0,0.009,0.06,32.0,0.76,100.0,14.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,223.0,208.1296,,,,,15.3,474.0,,,,,1.1,52.0,450747,PALESTINE REGIONAL MEDICAL CENTER,TX,75801,ANDERSON
45074F,7647.0,9401.0,,,,,9.35,13.318,,,,,0.428,0.375,,,,,0.152,0.048,-3.6,0.187,-1.9,25.3,,0.135,0.066,0.065,0.1009999999999999,0.039,5997.0,297.0,1315.0,514.0,239.0,461.0,,411.0,998.0,419.0,225.0,253.0,,,,,,,,,,,,,,,,,,,161.5,115.0,0.8,,,,,,,,,20.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,446.0,4242.1263,,,,,,,,,,,,,45074F,HOUSTON VA MEDICAL CENTER,TX,77030,HARRIS
450755,,,,,,,,,,,,,,,,,,,0.143,,,,,-15.9,,,,,,,39.0,,,,,29.0,,,,,,,,,,,,,0.099,,,,111.0,456.0,0.06,6880.0,,,,,,,,256.0,0.7,283.0,0.012,0.0,36.0,0.67,18.0,,,,,,,,,,,,,,,,,,,,,,,,450755,COVENANT HOSPITAL LEVELLAND,TX,79336,HOCKLEY
450771,6572.0,4598.0,353.0,367.0,101031.0,85514.0,7.081,4.021,11.09,3.06,5.553,44.478,0.141,0.0,0.361,0.98,0.72,0.382,0.147,0.036,7.7,0.183,38.4,2.4,0.143,0.163,0.129,0.105,0.133,0.039,2934.0,63.0,348.0,97.0,112.0,499.0,306.0,484.0,303.0,89.0,96.0,54.0,,,,,,,0.031,,0.043,,184.0,406.0,0.01,44377.0,,,0.84,63.0,161.22,86.0,1.14,4211.0,0.92,3304.0,0.009,0.06,68.0,0.64,187.0,14.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.5,1168.0,1860.3626,0.0289999999999999,41.0,0.103,40.0,12.3,658.0,,,,,0.7,452.0,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,TX,75093,COLLIN
450774,,,,,,,,,,,,,,,,,,,0.147,0.048,,,,,,,,,,0.035,159.0,201.0,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,0.9,90.0,,,0.95,342.0,0.66,351.0,0.01,,,,,35.0,5.0,5.0,5.0,4.0,4.0,4.0,4.5,4.0,163.0,248.972,,,,,13.2,273.0,,,,,2.0,240.0,450774,TOPS SURGICAL SPECIALTY HOSPITAL,TX,77090,HARRIS
450775,10957.0,13009.0,344.0,,163012.0,158967.0,11.285,15.502,9.492,,9.949,70.014,0.354,0.194,0.211,,0.804,0.1,0.152,0.047,1.5,0.188,33.6,1.5,0.106,0.155,0.099,0.089,0.121,0.042,4112.0,84.0,779.0,206.0,216.0,739.0,366.0,702.0,690.0,187.0,233.0,80.0,,,,,0.3329999999999999,,0.204,,,,122.0,442.0,0.02,145175.0,,,0.85,102.0,121.77,133.0,1.0,6636.0,0.32,4861.0,0.021,0.04,55.0,0.69,175.0,11.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,969.0,2807.3126,0.0289999999999999,75.0,0.124,74.0,11.7,1428.0,,,,,1.0,537.0,450775,HCA HOUSTON HEALTHCARE KINGWOOD,TX,77325,HARRIS
450779,4100.0,3188.0,57.0,309.0,72270.0,62721.0,4.375,3.821,1.618,2.648,3.316,32.125,0.229,0.0,0.618,0.755,0.0,0.405,0.15,0.051,-4.4,0.193,-8.7,-2.1,0.152,0.176,0.093,0.067,0.1,0.047,2151.0,61.0,375.0,130.0,150.0,405.0,101.0,383.0,321.0,117.0,136.0,59.0,,,,,,,0.011,,,,179.0,419.0,0.02,62925.0,0.82,11.0,0.85,13.0,175.21,28.0,0.87,3006.0,0.93,2603.0,0.009,0.02,55.0,0.73,184.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.5,1440.0,1350.1517,,,,,13.9,121.0,,,,,0.6,864.0,450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TX,76132,TARRANT
450788,12713.0,11018.0,233.0,205.0,98066.0,85047.0,10.835,9.043,6.394,1.949,5.771,36.069,0.092,0.111,1.408,0.513,0.0,0.083,0.141,,-13.5,0.188,-12.8,-12.2,0.141,0.17,0.12,0.093,0.1169999999999999,,2227.0,,381.0,99.0,173.0,403.0,176.0,376.0,330.0,93.0,174.0,,,,,,,,0.004,,,,123.0,441.0,0.01,103072.0,0.68,22.0,0.96,74.0,157.18,53.0,0.87,3615.0,0.25,3754.0,0.0,0.01,114.0,0.62,157.0,12.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1145.0,1609.6617,0.033,106.0,0.1119999999999999,102.0,13.1,65.0,,,,,0.9,254.0,450788,"CORPUS CHRISTI MEDICAL CENTER,THE",TX,78414,NUECES
450801,5844.0,6660.0,160.0,230.0,70044.0,63801.0,6.545,8.905,5.058,2.152,4.511,40.314,0.764,0.112,0.0,1.394,0.665,0.298,0.148,0.038,5.0,0.181,2.2,11.3,0.148,0.23,0.127,0.095,0.134,0.027,3193.0,277.0,641.0,234.0,285.0,636.0,284.0,611.0,560.0,202.0,282.0,239.0,,,,,0.327,,0.0559999999999999,,0.0,,170.0,367.0,0.02,54260.0,0.77,30.0,0.92,59.0,189.47,85.0,0.9,3211.0,0.93,2082.0,0.204,0.09,35.0,0.67,267.0,18.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.5,468.0,2435.3992,0.034,169.0,0.106,163.0,13.2,378.0,10.2,258.0,4.5,258.0,1.1,751.0,450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,TX,75503,BOWIE
450804,,,,,,,,,,,,,,,,,,,0.128,0.026,,,,,,,,,,0.017,990.0,1646.0,,,,,,,,,,1513.0,,,,,0.478,,,,,,102.0,263.0,0.12,565.0,,,,,,,0.7,701.0,0.52,893.0,0.0,,,,,36.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,397.0,1981.8499,,,,,,,,,,,1.1,799.0,450804,TEXAS ORTHOPEDIC HOSPITAL,TX,77030,HARRIS
450808,,,,,,,,,,,,,,,,,,,0.138,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,75.0,,,0.91,404.0,0.19,453.0,0.476,,,,,32.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,122.0,177.27319999999995,,,,,14.0,498.0,,,,,1.3,112.0,450808,NORTHWEST HILLS SURGICAL HOSPITAL,TX,78731,TRAVIS
450809,7423.0,6093.0,284.0,457.0,130894.0,88349.0,8.471,6.63,7.58,3.669,5.468,48.564,0.59,0.151,0.923,0.818,0.732,0.185,0.15,0.0559999999999999,-16.2,0.185,-0.5,16.4,0.111,0.188,0.102,0.093,0.122,0.0279999999999999,2263.0,73.0,360.0,87.0,130.0,483.0,100.0,441.0,323.0,78.0,127.0,68.0,,,,,,,0.07,,,,170.0,453.0,0.02,97324.0,0.64,14.0,0.91,82.0,145.31,71.0,0.71,7077.0,0.38,7557.0,0.0,0.04,123.0,0.82,148.0,11.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,523.0,1869.8448,,,,,12.6,519.0,,,,,1.5,555.0,450809,NORTH AUSTIN MEDICAL CENTER,TX,78758,TRAVIS
450820,15253.0,13656.0,305.0,138.0,100019.0,97131.0,15.555,16.96,7.848,1.156,6.292,72.364,0.643,0.118,1.019,0.0,0.954,0.263,0.146,0.049,18.5,0.177,42.6,12.6,0.125,0.115,0.076,0.066,0.122,0.037,4065.0,97.0,906.0,161.0,183.0,820.0,290.0,751.0,776.0,144.0,184.0,89.0,,,,,0.35,,0.094,,0.051,,188.0,398.0,0.03,54546.0,0.89,19.0,0.99,88.0,111.69,112.0,0.63,4044.0,0.96,2739.0,0.04,0.0,50.0,0.63,120.0,15.0,3.0,4.0,3.0,3.0,3.0,4.0,4.5,4.0,2571.0,2839.8176,0.039,75.0,0.108,72.0,13.4,1180.0,15.3,162.0,5.2,162.0,0.7,1168.0,450820,HOUSTON METHODIST SUGARLAND HOSPITAL,TX,77479,FORT BEND
450822,2025.0,,,,,14781.0,1.336,,,,,4.332,0.749,,,,,0.231,0.147,,24.0,,,4.5,,0.157,0.133,,,,410.0,,79.0,,,112.0,,97.0,71.0,,,,,,,,,,0.006,,,,122.0,430.0,0.01,33284.0,0.73,11.0,0.8,35.0,,,0.91,1124.0,0.44,1334.0,0.0,0.02,55.0,0.71,312.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.5,293.0,255.1873,,,,,12.7,50.0,,,,,1.5,45.0,450822,MEDICAL CITY LAS COLINAS,TX,75039,DALLAS
450825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,12.0,0.06,49.0,,,,,,,,163.0,0.88,128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,71.0,450825,CORNERSTONE REGIONAL HOSPITAL,TX,78539,HIDALGO
450827,,,,,,,,,,,,,,,,,,,0.138,0.043,,,,-10.1,,0.155,,,,0.038,238.0,44.0,,,,32.0,,30.0,,,,45.0,,,,,,,0.098,,,,166.0,1040.0,0.04,14596.0,,,,,,,0.87,422.0,0.41,423.0,0.002,,,0.42,19.0,26.0,5.0,3.0,5.0,4.0,4.0,4.0,4.5,5.0,143.0,410.4417,,,,,,,,,,,0.8,453.0,450827,KELL WEST REGIONAL HOSPITAL,TX,76310,WICHITA
450828,,,46.0,,,8412.0,,,1.287,,,3.562,,,0.0,,,0.281,0.144,,-49.0,,,8.6,,0.179,0.1119999999999999,,0.134,,258.0,,68.0,,,56.0,,51.0,60.0,,45.0,,,,,,,,0.0579999999999999,,,,192.0,369.0,0.03,26039.0,0.77,13.0,0.56,16.0,,,0.93,342.0,0.78,452.0,0.331,0.0,19.0,0.55,103.0,12.0,5.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,183.0,184.6936,,,,,,,,,,,,,450828,CHRISTUS SPOHN HOSPITAL ALICE,TX,78332,JIM WELLS
450831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,251.0,0.0,1303.0,,,,,,,1.0,89.0,0.39,,,,,,,,,,,,,,,,,13.1316,,,,,,,,,,,,,450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,TX,77504,HARRIS
450833,,,,,,,,,,,,,,,,,,,0.148,,,,,-7.5,,0.217,,,,,89.0,,,,,34.0,,31.0,,,,,,,,,,,0.045,,,,128.0,385.0,0.02,13903.0,,,0.74,86.0,,,0.98,328.0,0.91,655.0,0.0,,,0.55,31.0,,,,,,,,,,,42.2404,,,,,12.5,113.0,,,,,1.1,58.0,450833,ENNIS REGIONAL MEDICAL CENTER,TX,75119,ELLIS
450834,,,,,,,,,,,,,,,,,,,0.136,0.033,,,,,,,,,,0.027,193.0,364.0,,,,,,,,,,320.0,,,,,,,0.377,,,,100.0,127.0,0.04,183.0,,,,,,,0.94,232.0,0.85,132.0,0.0,,,,,42.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,180.0,322.4725,,,,,,,,,,,2.7,216.0,450834,"PHYSICIANS CENTRE,THE",TX,77802,BRAZOS
450840,,,69.0,,,14124.0,,,2.257,,,7.631,,,0.0,,,0.262,0.1369999999999999,0.047,-16.6,0.182,-16.7,-20.4,0.147,0.238,0.114,0.096,0.125,0.0289999999999999,687.0,36.0,206.0,28.0,57.0,177.0,27.0,156.0,162.0,26.0,52.0,33.0,,,,,,,0.016,,,,148.0,425.0,0.02,25067.0,,,0.77,13.0,,,0.83,1279.0,0.92,1150.0,0.015,0.0,28.0,0.78,86.0,16.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,435.0,377.7053,,,,,12.3,213.0,,,,,1.0,190.0,450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,TX,75013,COLLIN
450844,12978.0,11097.0,280.0,162.0,106789.0,93086.0,12.09,11.516,7.092,1.323,5.771,65.917,0.331,0.347,0.987,0.756,0.866,0.182,0.145,0.042,11.7,0.185,2.2,11.9,0.105,0.139,0.09,0.091,0.108,0.035,3328.0,34.0,716.0,122.0,198.0,541.0,276.0,510.0,607.0,116.0,196.0,33.0,,,,,0.278,,0.081,,0.033,,190.0,392.0,0.03,63311.0,0.69,13.0,0.94,65.0,146.18,98.0,0.75,5128.0,0.94,2757.0,0.027,0.01,70.0,0.67,111.0,13.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2560.0,2334.1465,0.031,48.0,0.106,46.0,10.9,1444.0,10.5,105.0,5.9,105.0,1.0,670.0,450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,TX,77070,HARRIS
450847,4443.0,6746.0,201.0,302.0,62705.0,58595.0,3.66,5.205,5.243,2.413,3.027,25.161,0.273,0.384,0.191,1.658,0.33,0.199,0.141,,11.2,0.183,-12.6,-15.9,0.141,0.176,0.102,0.089,0.147,,1688.0,,380.0,77.0,64.0,410.0,141.0,392.0,339.0,69.0,93.0,,,,,,0.512,,0.0819999999999999,,0.066,,194.0,407.0,0.0,59691.0,0.44,34.0,0.72,39.0,173.29,85.0,0.85,3895.0,0.95,2299.0,0.0,0.08,64.0,0.53,161.0,10.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.5,434.0,1166.5936,,,,,14.0,384.0,,,,,1.0,210.0,450847,MEMORIAL HERMANN KATY HOSPITAL,TX,77494,FORT BEND
450848,4261.0,3686.0,204.0,151.0,51963.0,45613.0,3.766,3.76,5.232,1.034,2.532,19.214,1.328,0.266,0.765,1.934,3.16,0.104,0.138,,23.6,0.184,-17.4,-6.5,0.1369999999999999,0.1689999999999999,0.114,0.0819999999999999,0.126,,1163.0,,270.0,51.0,63.0,280.0,97.0,260.0,226.0,47.0,78.0,,,,,,,,0.108,,0.063,,187.0,417.0,0.01,46562.0,0.89,18.0,0.87,61.0,133.4,61.0,0.98,2913.0,0.97,2081.0,0.0,0.02,64.0,0.55,161.0,9.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,443.0,836.4165,,,,,14.0,464.0,,,,,1.0,230.0,450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,TX,77479,FORT BEND
450851,,,,,,12369.0,,,,,,2.285,,,,,,0.438,0.141,,-9.9,,-4.6,,,,0.104,,0.124,,768.0,,174.0,,179.0,,,,136.0,,145.0,,,,,,,,,,0.035,,,,,,,,,,158.92,31.0,1.03,1540.0,0.97,1358.0,0.0,,,,,26.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.5,670.0,763.9048,,,,,,,,,,,1.2,374.0,450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,TX,75226,DALLAS
450853,,,76.0,,,11804.0,,,1.982,,,3.301,,,0.505,,,0.0,0.1369999999999999,0.0559999999999999,,,,,,,,,,0.046,190.0,59.0,,,,,,,,,,57.0,,,,,,,0.03,,,,118.0,391.0,0.01,11288.0,,,1.0,54.0,,,1.1,1441.0,0.94,1467.0,0.0,0.02,139.0,0.89,19.0,14.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,469.0,300.4107,,,,,16.7,576.0,,,,,1.3,482.0,450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,TX,75034,DENTON
450855,4973.0,6053.0,61.0,,28406.0,28406.0,3.439,4.207,1.76,,1.163,10.417,1.745,1.426,2.273,,0.0,0.288,0.1369999999999999,0.0409999999999999,1.4,0.181,-27.2,-18.4,,0.156,0.099,0.104,0.121,0.0289999999999999,631.0,74.0,141.0,29.0,51.0,182.0,,175.0,128.0,28.0,49.0,70.0,,,,,,,0.192,,0.032,,197.0,387.0,0.01,27847.0,0.64,11.0,,,,,0.85,1134.0,0.93,974.0,0.0,0.11,127.0,0.65,110.0,46.0,4.0,3.0,4.0,4.0,3.0,2.0,4.5,4.0,438.0,512.584,0.038,42.0,0.11,39.0,,,,,,,1.4,110.0,450855,HARLINGEN MEDICAL CENTER,TX,78550,CAMERON
450856,,,,,,,,,,,,,,,,,,,0.131,0.037,,,,,,,,,,0.032,426.0,495.0,,,,,,,,,,436.0,,,,,,,,,,,160.0,63.0,0.0,75.0,,,,,,,0.79,332.0,0.8,439.0,0.025,,,,,34.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.5,524.0,862.6465000000001,,,,,,,,,,,1.5,136.0,450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,78258,BEXAR
450860,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,0.036,,47.0,,,,,,,,,,46.0,,,,,,,0.115,,,,,,,,,,0.99,93.0,,,1.05,237.0,0.97,211.0,0.072,,,,,,,,,,,,,,,45.4639,,,,,13.2,521.0,,,,,1.3,171.0,450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,77479,FORT BEND
